Date,close,source,returns,realized_vol_forecast,implied_vol,vol_spread,spread_zscore
2021-08-06,16238.2001953125,yfinance,-0.0034672374282357825,0.10275002055214622,0.09685726719917558,-0.005892753352970639,-0.4995555676986342
2021-08-09,16258.25,yfinance,0.0012339690711517842,0.10166555501298279,0.20438150980245454,0.10271595478947175,0.9488271946985098
2021-08-10,16280.099609375,yfinance,0.0013430068163520583,0.10150622703996703,0.16952069661190972,0.06801446957194268,0.48703133957125533
2021-08-11,16282.25,yfinance,0.00013207834532344713,0.09931967175501231,0.12993394914209716,0.030614277387084846,0.0012454334816917162
2021-08-12,16364.400390625,yfinance,0.005032710127087298,0.10005753116931501,0.08,-0.02005753116931501,-0.6655813920851864
2021-08-13,16529.099609375,yfinance,0.010014172717061967,0.10405050441098079,0.08,-0.02405050441098079,-0.7111967636801578
2021-08-16,16563.05078125,yfinance,0.0020519176533692787,0.10380481074948429,0.08,-0.02380481074948429,-0.6968108285907068
2021-08-17,16614.599609375,yfinance,0.0031074454639570138,0.09221078771921178,0.08433659496943759,-0.00787419274977419,-0.5077930059816441
2021-08-18,16568.849609375,yfinance,-0.002757400455017452,0.0863784604770851,0.24455688610105475,0.15817842562396967,1.6816797043155822
2021-08-20,16450.5,yfinance,-0.007168531033199722,0.08610319321519935,0.1713876039014196,0.08528441068622025,0.6727207923280518
2021-08-23,16496.44921875,yfinance,0.002789286998064274,0.08615580905700215,0.21412451367902385,0.1279687046220217,1.2176801978667025
2021-08-24,16624.599609375,yfinance,0.007738343720985011,0.08712236916783553,0.11146776790241095,0.02434539873457542,-0.20884075369652363
2021-08-25,16634.650390625,yfinance,0.0006043901504665573,0.0829946097576288,0.08,-0.002994609757628802,-0.600828165985609
2021-08-26,16636.900390625,yfinance,0.00013525068417903375,0.08142080209510721,0.08,-0.0014208020951072126,-0.5877949872051753
2021-08-27,16705.19921875,yfinance,0.004096857993577663,0.08135580261406032,0.08,-0.0013558026140603197,-0.5636527320917967
2021-08-30,16931.05078125,yfinance,0.013429259014094868,0.08814722207902152,0.2545111151179067,0.16636389303888516,1.7139701528611972
2021-08-31,17132.19921875,yfinance,0.011810427696351353,0.09182051305821551,0.10383694128387441,0.012016428225658904,-0.38058524035352054
2021-09-01,17076.25,yfinance,-0.0032710789243950112,0.08418325229768114,0.17496813847556936,0.09078488617788821,0.6751349211409884
2021-09-02,17234.150390625,yfinance,0.009204293951085803,0.08533539115859444,0.08,-0.005335391158594438,-0.6464676684822066
2021-09-03,17323.599609375,yfinance,0.005176808010644206,0.08565905808305159,0.1723490866833457,0.08669002860029411,0.594363174992584
2021-09-06,17377.80078125,yfinance,0.003123863322045117,0.08211778126193613,0.1627553685605081,0.08063758729857197,0.4885160596400239
2021-09-07,17362.099609375,yfinance,-0.0009039273439216094,0.08320616539479973,0.11839828913665269,0.03519212374185296,-0.13633137936893686
2021-09-08,17353.5,yfinance,-0.0004954320044973781,0.08402696570041152,0.11258320691922533,0.02855624121881381,-0.24216560812183122
2021-09-09,17369.25,yfinance,0.0009071862729865194,0.08369692708270118,0.08,-0.003696927082701182,-0.6878779123242331
2021-09-13,17355.30078125,yfinance,-0.0008034211637875494,0.08458993781712078,0.13176479801296898,0.0471748601958482,0.025640857430426715
2021-09-14,17380.0,yfinance,0.0014221395731308123,0.08045620303351186,0.08006872567479634,-0.0003874773587155267,-0.645405717189639
2021-09-15,17519.44921875,yfinance,0.007991527890878581,0.08273790119362918,0.08,-0.002737901193629183,-0.6747342474780395
2021-09-16,17629.5,yfinance,0.006261987530756848,0.08364267291118661,0.08,-0.003642672911186612,-0.683564232209468
2021-09-17,17585.150390625,yfinance,-0.002518817158814708,0.08343021618415936,0.08,-0.0034302161841593543,-0.6767836643480095
2021-09-20,17396.900390625,yfinance,-0.01076276621795277,0.08994788537850673,0.23392402950739272,0.14397614412888599,1.337687651401706
2021-09-21,17562.0,yfinance,0.009445425055689747,0.09299207798860336,0.17568305751958851,0.08269097953098516,0.4808708069271678
2021-09-22,17546.650390625,yfinance,-0.0008744061752431491,0.09235397646642524,0.13130475321347942,0.03895077674705419,-0.0952155184442275
2021-09-23,17822.94921875,yfinance,0.01562383807742847,0.10265041084968433,0.15864927387935673,0.0559988630296724,0.14405891735489454
2021-09-24,17853.19921875,yfinance,0.0016958112674268218,0.10213019719363686,0.24570993859056817,0.1435797413969313,1.324460472637614
2021-09-27,17855.099609375,yfinance,0.00010643971788971012,0.10281534912449204,0.1901188587225265,0.08730350959803447,0.5282797380282929
2021-09-28,17748.599609375,yfinance,-0.005982542262753364,0.10058708968841071,0.1177691395810238,0.017182049892613085,-0.43563569002274843
2021-09-29,17711.30078125,yfinance,-0.002103719495544819,0.09522768115750764,0.20924449542471335,0.11401681426720571,0.9166282464931058
2021-09-30,17618.150390625,yfinance,-0.005273255224157625,0.09685467014722683,0.19056107021767793,0.0937064000704511,0.6498604326906732
2021-10-01,17532.05078125,yfinance,-0.004898963801205104,0.09501563500843906,0.2701733543927763,0.17515771938433722,1.7368248789138614
2021-10-04,17691.25,yfinance,0.009039488024266832,0.09827816183311709,0.1937421185953876,0.0954639567622705,0.6721003307340576
2021-10-05,17822.30078125,yfinance,0.007380358946066971,0.10060336163089459,0.08,-0.020603361630894587,-0.9457939129449111
2021-10-06,17646.0,yfinance,-0.009941397212065623,0.10802589906399016,0.08,-0.028025899063990153,-1.034246706723522
2021-10-07,17790.349609375,yfinance,0.00814702470131476,0.11095592769286866,0.22552867532781146,0.1145727476349428,0.9148771922263814
2021-10-08,17895.19921875,yfinance,0.005876323303578524,0.11215196744732057,0.30964568678221427,0.19749371933489368,1.9541160017497472
2021-10-11,17945.94921875,yfinance,0.0028319423974920437,0.11190742995446436,0.18616869465906913,0.07426126470460477,0.2897726052304299
2021-10-12,17991.94921875,yfinance,0.002559973015762186,0.1119464351284239,0.12678289208415652,0.01483645695573263,-0.5025973645912387
2021-10-13,18161.75,yfinance,0.00939334195098345,0.11309107442883533,0.25469937774271795,0.14160830331388263,1.156582723486243
2021-10-14,18338.55078125,yfinance,0.009687709975996201,0.11551147352072019,0.09601072511710007,-0.019500748403620122,-0.9747372723795307
2021-10-18,18477.05078125,yfinance,0.007524019573498294,0.11583383071451532,0.08,-0.03583383071451532,-1.1764004694798507
2021-10-19,18418.75,yfinance,-0.0031602962146704853,0.10712786806425105,0.157477813429168,0.05034994536491695,-0.052441109798404925
2021-10-20,18266.599609375,yfinance,-0.008294933244362599,0.11108534355345553,0.11663941460240929,0.0055540710489537515,-0.623144385448194
2021-10-21,18178.099609375,yfinance,-0.004856682911584848,0.11331330985229554,0.13434748538182364,0.021034175529528104,-0.39220688702661133
2021-10-22,18114.900390625,yfinance,-0.0034827257394313984,0.10206381749252363,0.11585034704589747,0.013786529553373839,-0.4828119430364144
2021-10-25,18125.400390625,yfinance,0.0005794654054989729,0.10201257342965486,0.15334382267725039,0.05133124924759552,0.14147838821560102
2021-10-26,18268.400390625,yfinance,0.00785852166355233,0.10502413311121345,0.2550886192529692,0.15006448614175577,1.6682798105104446
2021-10-27,18210.94921875,yfinance,-0.0031497940609639214,0.1029352113616253,0.18220457406337945,0.07926936270175415,0.521061424025276
2021-10-28,17857.25,yfinance,-0.019613430387588483,0.12662157988669223,0.2253809602944548,0.09875938040776258,0.804540043749479
2021-10-29,17671.650390625,yfinance,-0.010447905544470225,0.13096018230955098,0.08,-0.050960182309550975,-1.5713212288372491
2021-11-01,17929.650390625,yfinance,0.014494106171593095,0.13889266402066494,0.1160133971373378,-0.022879266883327143,-1.1298292862345827
2021-11-02,17888.94921875,yfinance,-0.002272628736845954,0.13611577406727254,0.08014960903467835,-0.05596616503259419,-1.63155224140476
2021-11-03,17829.19921875,yfinance,-0.003345641269055336,0.13429565226726953,0.08,-0.054295652267269526,-1.5681207851228744
2021-11-04,17916.80078125,yfinance,0.0049013449265533065,0.12995927273589258,0.08,-0.04995927273589258,-1.4443422194848765
2021-11-08,18068.55078125,yfinance,0.008434037348294714,0.13017941264939226,0.09323110380139824,-0.03694830884799402,-1.204434299703131
2021-11-09,18044.25,yfinance,-0.0013458266538282125,0.12894476569823987,0.208785060989923,0.07984029529168313,0.5490545070423084
2021-11-10,18017.19921875,yfinance,-0.0015002606334366785,0.12878450778463096,0.08,-0.04878450778463096,-1.3736998950265078
2021-11-11,17873.599609375,yfinance,-0.00800207185820445,0.13164094932803735,0.13305790881211416,0.0014169594840768018,-0.6319808858130109
2021-11-12,18102.75,yfinance,0.012739118453093435,0.13540067463900213,0.11666305579174273,-0.0187376188472594,-0.9377088641040451
2021-11-15,18109.44921875,yfinance,0.00036999789965571825,0.13035567050506536,0.1170836563595677,-0.013272014145497654,-0.8530493755163185
2021-11-16,17999.19921875,yfinance,-0.006106589273008452,0.12800728525463692,0.22308270632808108,0.09507542107344416,0.8099653294222389
2021-11-17,17898.650390625,yfinance,-0.005601956226916921,0.12876651689899637,0.22459214923501591,0.09582563233601954,0.8171362648058128
2021-11-18,17764.80078125,yfinance,-0.007506297537132803,0.12823839757384028,0.2882692174868666,0.16003081991302634,1.7706799665248083
2021-11-22,17416.55078125,yfinance,-0.01979806684873854,0.1436344784797259,0.2067848111092931,0.06315033262956718,0.29420553530751814
2021-11-23,17503.349609375,yfinance,0.004971320417088634,0.14570602615187112,0.13163323363856338,-0.01407279251330773,-0.8700622940780716
2021-11-24,17415.05078125,yfinance,-0.005057449101021469,0.14590136010952795,0.14256717737943028,-0.003334182730097668,-0.7071417513270584
2021-11-25,17536.25,yfinance,0.006935347288237329,0.145108755109584,0.18284153445574752,0.037732779346163536,-0.09728011960511194
2021-11-26,17026.44921875,yfinance,-0.029502195657113865,0.1748679592233366,0.22170030067079072,0.04683234144745413,0.07303793903181008
2021-11-29,17053.94921875,yfinance,0.0016138312478338214,0.16463861032673335,0.11377888405467297,-0.05085972627206038,-1.4148633672651614
2021-11-30,16983.19921875,yfinance,-0.0041572285072535705,0.16200336465543752,0.1709416429904463,0.008938278335008792,-0.4754235829051824
2021-12-01,17166.900390625,yfinance,0.010758559762450211,0.15744145345855307,0.19832811728691857,0.040886663828365505,0.00573361603105078
2021-12-02,17401.650390625,yfinance,0.013581917861660867,0.16707302896829204,0.4022812843109336,0.23520825534264153,2.7847907050226652
2021-12-03,17196.69921875,yfinance,-0.011847592241934006,0.17107677476814007,0.4230472330405982,0.2519704582724581,2.7864251955714843
2021-12-06,16912.25,yfinance,-0.016679248094838027,0.1769059478526742,0.21633614020332892,0.03943019235065473,-0.08771592621172307
2021-12-07,17176.69921875,yfinance,0.015515557382479443,0.18453679166181697,0.19484669006061203,0.010309898398795064,-0.476595824866757
2021-12-08,17469.75,yfinance,0.016917044993306308,0.19705448240223913,0.10308758669485715,-0.09396689570738198,-1.8171246193938675
2021-12-09,17516.849609375,yfinance,0.002692438725331353,0.19764876629062586,0.13700379167596324,-0.06064497461466262,-1.3340255899639466
2021-12-10,17511.30078125,yfinance,-0.00031682107730694167,0.19612493281168597,0.2196475919837813,0.02352265917209534,-0.24915008286770782
2021-12-13,17368.25,yfinance,-0.0082026046847206,0.19064452134146126,0.3148457417227533,0.12420122038129205,1.0243479007633103
2021-12-14,17324.900390625,yfinance,-0.0024990311601760175,0.19042919033905337,0.1950729104530169,0.004643720113963523,-0.5208950197409254
2021-12-15,17221.400390625,yfinance,-0.005991976410169169,0.1903985529200395,0.159192139754503,-0.03120641316553649,-0.9733168193359044
2021-12-16,17248.400390625,yfinance,0.0015665890089298405,0.19040445789491062,0.08,-0.11040445789491062,-1.9025996079037828
2021-12-17,16985.19921875,yfinance,-0.015377077556357827,0.19548732237070432,0.14485217028165115,-0.05063515208905317,-1.1105644368661483
2021-12-20,16614.19921875,yfinance,-0.022084626281366433,0.19835802189777452,0.11514256571784086,-0.08321545617993366,-1.4652143507753723
2021-12-21,16770.849609375,yfinance,0.009384532645495392,0.2011202206385765,0.14913965678631383,-0.051980563852262684,-1.0496582366085934
2021-12-22,16955.44921875,yfinance,0.010947032985081793,0.2060027092610616,0.1371606496593626,-0.06884205960169901,-1.2151046768353917
2021-12-23,17072.599609375,yfinance,0.006885546336514033,0.20597625843610518,0.19384053323530598,-0.012135725200799197,-0.5033859446940179
2021-12-24,17003.75,yfinance,-0.0040409083631890875,0.177690101060283,0.08,-0.09769010106028299,-1.497221699370071
2021-12-27,17086.25,yfinance,0.004840138519222991,0.1784621801011329,0.08,-0.0984621801011329,-1.450856620452092
2021-12-28,17233.25,yfinance,0.008566610759914585,0.18014875431494148,0.32037894895297836,0.14023019463803688,1.36413778542846
2021-12-29,17213.599609375,yfinance,-0.00114091088034896,0.17627378916997632,0.14186055079136675,-0.03441323837860957,-0.6660794147874125
2021-12-30,17203.94921875,yfinance,-0.0005607831589689821,0.16896242231247996,0.08867494260359543,-0.08028747970888453,-1.177852638946646
2021-12-31,17354.05078125,yfinance,0.008686990360265219,0.16649041920710314,0.3048428835746987,0.13835246436759555,1.3918227538534136
2022-01-03,17625.69921875,yfinance,0.015532066331647875,0.1617150208552792,0.4620437569231702,0.300328736067891,2.9894084242568866
2022-01-04,17805.25,yfinance,0.01013533773365083,0.15683427523839186,0.18772400255612637,0.03088972731773451,0.0687570869991228
2022-01-05,17925.25,yfinance,0.006716975758933995,0.1477053541836247,0.14855684220178933,0.00085148801816462,-0.2324828498643864
2022-01-06,17745.900390625,yfinance,-0.01005580805311726,0.15293566932333305,0.20005813420493143,0.04712246488159838,0.29802405613035304
2022-01-07,17812.69921875,yfinance,0.0037571168401497185,0.15327754858308734,0.3275662228440942,0.17428867426100686,1.6714880061543493
2022-01-10,18003.30078125,yfinance,0.010643475643964555,0.15310789329431881,0.1546603630114122,0.0015524697170933854,-0.22135513823295253
2022-01-11,18055.75,yfinance,0.0029090757855369247,0.15229726372276167,0.1527184004483756,0.0004211367256139187,-0.23813610567541998
2022-01-12,18212.349609375,yfinance,0.008635720331115329,0.15087689319441386,0.23271129713331826,0.0818344039389044,0.656971853997036
2022-01-13,18257.80078125,yfinance,0.002492514833041471,0.1508124996026593,0.23373582693860534,0.08292332733594604,0.6611413451665357
2022-01-14,18255.75,yfinance,-0.00011232987251458901,0.1352866424519924,0.15371732132116556,0.018430678869173156,-0.06567140878328588
2022-01-17,18308.099609375,yfinance,0.0028634646353713476,0.09561721686956955,0.11086211731249687,0.015244900442927325,-0.10037433218542496
2022-01-18,18113.05078125,yfinance,-0.010710847446216868,0.10870126542170032,0.08,-0.028701265421700317,-0.5844897868325033
2022-01-19,17938.400390625,yfinance,-0.009689027834056424,0.11531032220242596,0.08595184035435184,-0.029358481848074117,-0.57562048775657
2022-01-20,17757.0,yfinance,-0.010163883876396832,0.12296084005628144,0.1108743722087391,-0.012086467847542345,-0.35828082904153297
2022-01-21,17617.150390625,yfinance,-0.00790692279190989,0.12618885387344628,0.16003218129690694,0.03384332742346066,0.1732143395127888
2022-01-24,17149.099609375,yfinance,-0.02692721026213864,0.16141135380456967,0.1483303408972596,-0.013081012907310063,-0.3431961347269789
2022-01-25,17277.94921875,yfinance,0.0074854055398087425,0.16071069047018074,0.21335541775623335,0.0526447272860526,0.3933342941535461
2022-01-27,17110.150390625,yfinance,-0.009759199363728934,0.16448168586632037,0.28342460584202506,0.11894291997570469,1.1203729856175972
2022-01-28,17101.94921875,yfinance,-0.0004794310858279706,0.1644802377758883,0.23804460598086222,0.07356436820497392,0.5793766022726529
2022-01-31,17339.849609375,yfinance,0.01381485185545943,0.16913645750509765,0.2425244990487748,0.07338804154367715,0.5552534707053616
2022-02-01,17576.849609375,yfinance,0.013575374822651254,0.16687445595141773,0.21631269829793412,0.04943824234651639,0.2618652316838729
2022-02-02,17780.0,yfinance,0.01149155699474709,0.168047242425742,0.20485737869433587,0.03681013626859386,0.10178384898709042
2022-02-03,17560.19921875,yfinance,-0.01243929691182117,0.17150612431338288,0.14616502932396294,-0.025341094989419943,-0.6012552725222295
2022-02-04,17516.30078125,yfinance,-0.002503012582150695,0.1682990391792129,0.20424919686678056,0.03595015768756765,0.09637087432566337
2022-02-07,17213.599609375,yfinance,-0.017432174227495423,0.17749374803613174,0.20179337535370126,0.024299627317569517,-0.04463764434139467
2022-02-08,17266.75,yfinance,0.003082940476216172,0.17247208542831993,0.3679304197039168,0.1954583342755969,1.8667918260802094
2022-02-09,17463.80078125,yfinance,0.0113475249468573,0.1782204343019983,0.39199924349647663,0.21377880919447834,1.9679259717242068
2022-02-10,17605.849609375,yfinance,0.00810099920504003,0.17782011835712613,0.3030104257797136,0.12519030742258747,0.9801972936623313
2022-02-11,17374.75,yfinance,-0.013213208134273142,0.18161526292288765,0.18388729374521187,0.002272030822324217,-0.353911028329744
2022-02-14,16842.80078125,yfinance,-0.031094690696753635,0.20768753966384576,0.13898983269298582,-0.06869770697085995,-1.1004615493253476
2022-02-15,17352.44921875,yfinance,0.02981034961442144,0.23918470935569994,0.3299319481630082,0.09074723880730826,0.6598939026933823
2022-02-16,17322.19921875,yfinance,-0.001744791023833279,0.23730219310852974,0.3095836647028587,0.07228147159432896,0.44007010770516447
2022-02-17,17304.599609375,yfinance,-0.001016531212017758,0.23567894287608115,0.3188889302054252,0.08320998732934404,0.5443249285981522
2022-02-18,17276.30078125,yfinance,-0.0016366742405402451,0.23359913352620712,0.14265575013354212,-0.090943383392665,-1.3347509078949957
2022-02-21,17206.650390625,yfinance,-0.004039705592356217,0.23256534977499504,0.29443024411221674,0.0618648943372217,0.3241538880020913
2022-02-22,17092.19921875,yfinance,-0.00667378632095619,0.21312414487304954,0.2906304849482262,0.07750634007517665,0.4733068712285425
2022-02-23,17063.25,yfinance,-0.0016951453630000418,0.21123565173995545,0.16902841601310903,-0.042207235726846426,-0.8208319551237402
2022-02-24,16247.9501953125,yfinance,-0.04896026903082192,0.2710743419297241,0.238079824829332,-0.03299451710039214,-0.7043441479714478
2022-02-25,16658.400390625,yfinance,0.024947858168202962,0.2881807665169853,0.3172300618803697,0.029049295363384353,0.0044199620672786795
2022-02-28,16793.900390625,yfinance,0.008101131335537446,0.2848974011967653,0.31876199844244935,0.033864597245684025,0.10590009474947594
2022-03-02,16605.94921875,yfinance,-0.011254730666993663,0.28096237917676525,0.2889412933484703,0.007978914171705043,-0.19785504424933817
2022-03-03,16498.05078125,yfinance,-0.006518778370608893,0.27600644964589177,0.2900200081607116,0.014013558514819835,-0.12633338555878254
2022-03-04,16245.349609375,yfinance,-0.015435549523985674,0.2774598459836785,0.2817064012073146,0.004246555223636095,-0.2674543101947785
2022-03-07,15863.150390625,yfinance,-0.023807855961420165,0.2862139434170892,0.3194052387135593,0.03319129529647008,0.06680272790074233
2022-03-08,16013.4501953125,yfinance,0.009430172336242727,0.2865673667425522,0.4354036779357693,0.1488363111932171,1.4376079458745386
2022-03-09,16345.349609375,yfinance,0.020514423015661167,0.298405517736401,0.1646655513795232,-0.1337399663568778,-1.885891993028958
2022-03-10,16594.900390625,yfinance,0.015152013456311012,0.3010815919430778,0.2548245825573959,-0.046257009385681946,-0.835484307325929
